Year,Sex,Age,Population
2039,Male,88,"13,502"
2039,Male,89,"12,182"
2039,Male,90,"10,827"
2039,Male,91,"9,649"
2039,Male,92,"8,451"
2039,Male,93,"6,092"
2039,Male,94,"4,900"
2039,Male,95,"4,096"
2039,Male,96,"3,076"
2039,Male,97,"2,332"
2039,Male,98,"1,841"
2039,Male,99,"1,307"
2039,Male,100+,"3,690"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
2039,Female,0,"23,766"
2039,Female,1,"23,953"
2039,Female,2,"24,160"
2039,Female,3,"24,409"
2039,Female,4,"24,687"
2039,Female,5,"25,008"
2039,Female,6,"25,353"
2039,Female,7,"25,760"
2039,Female,8,"26,106"
2039,Female,9,"26,553"
2039,Female,10,"26,875"
2039,Female,11,"27,192"
2039,Female,12,"27,472"
2039,Female,13,"27,680"
2039,Female,14,"27,856"
2039,Female,15,"28,012"
2039,Female,16,"28,122"
2039,Female,17,"28,195"
2039,Female,18,"28,313"
2039,Female,19,"28,492"
2039,Female,20,"28,736"
2039,Female,21,"28,988"
2039,Female,22,"29,320"
2039,Female,23,"29,678"
2039,Female,24,"30,038"
2039,Female,25,"30,504"
2039,Female,26,"31,490"
2039,Female,27,"31,954"
2039,Female,28,"32,821"
2039,Female,29,"33,340"
2039,Female,30,"34,563"
2039,Female,31,"35,384"
2039,Female,32,"35,651"
2039,Female,33,"35,950"
2039,Female,34,"36,308"
2039,Female,35,"36,748"
2039,Female,36,"37,116"
2039,Female,37,"37,267"
2039,Female,38,"38,176"
2039,Female,39,"39,289"
2039,Female,40,"40,785"
2039,Female,41,"42,027"
2039,Female,42,"43,004"
2039,Female,43,"45,734"
2039,Female,44,"45,847"
2039,Female,45,"45,418"
2039,Female,46,"44,882"
2039,Female,47,"44,142"
2039,Female,48,"43,219"
2039,Female,49,"43,935"
2039,Female,50,"42,848"
2039,Female,51,"41,836"
2039,Female,52,"41,200"
2039,Female,53,"40,986"
2039,Female,54,"40,980"
2039,Female,55,"40,430"
2039,Female,56,"40,016"
2039,Female,57,"39,423"
2039,Female,58,"38,357"
2039,Female,59,"37,073"
2039,Female,60,"35,889"
2039,Female,61,"34,761"
2039,Female,62,"34,181"
2039,Female,63,"34,357"
2039,Female,64,"33,963"
2039,Female,65,"33,352"
2039,Female,66,"33,507"
2039,Female,67,"33,608"
2039,Female,68,"35,830"
2039,Female,69,"35,240"
2039,Female,70,"34,931"
2039,Female,71,"33,396"
2039,Female,72,"32,152"
2039,Female,73,"32,980"
2039,Female,74,"33,935"
2039,Female,75,"35,080"
2039,Female,76,"34,500"
2039,Female,77,"32,869"
2039,Female,78,"32,607"
2039,Female,79,"31,382"
2039,Female,80,"29,912"
2039,Female,81,"28,660"
2039,Female,82,"27,050"
2039,Female,83,"25,397"
2039,Female,84,"24,198"
2039,Female,85,"22,250"
2039,Female,86,"20,347"
2039,Female,87,"18,633"
2039,Female,88,"17,217"
2039,Female,89,"15,796"
2039,Female,90,"14,069"
2039,Female,91,"12,754"
2039,Female,92,"11,515"
2039,Female,93,"8,520"
2039,Female,94,"6,985"
2039,Female,95,"5,821"
2039,Female,96,"4,602"
2039,Female,97,"3,550"
2039,Female,98,"2,710"
2039,Female,99,"2,016"
2039,Female,100+,"5,716"
2040,Male,0,"25,076"
2040,Male,1,"25,238"
2040,Male,2,"25,432"
2040,Male,3,"25,674"
2040,Male,4,"25,964"
2040,Male,5,"26,301"
2040,Male,6,"26,659"
2040,Male,7,"27,051"
2040,Male,8,"27,500"
2040,Male,9,"27,898"
2040,Male,10,"28,409"
2040,Male,11,"28,788"
2040,Male,12,"29,134"
2040,Male,13,"29,434"
2040,Male,14,"29,689"
2040,Male,15,"29,874"
2040,Male,16,"30,034"
2040,Male,17,"30,123"
2040,Male,18,"30,218"
2040,Male,19,"30,388"
2040,Male,20,"30,606"
2040,Male,21,"30,807"
2040,Male,22,"31,004"
2040,Male,23,"31,233"
2040,Male,24,"31,478"
2040,Male,25,"31,909"
2040,Male,26,"32,262"
2040,Male,27,"33,072"
2040,Male,28,"33,450"
2040,Male,29,"33,881"
2040,Male,30,"35,269"
2040,Male,31,"35,962"
2040,Male,32,"36,228"
2040,Male,33,"36,250"
2040,Male,34,"35,930"
2040,Male,35,"35,993"
2040,Male,36,"36,438"
2040,Male,37,"36,641"
2040,Male,38,"36,769"
2040,Male,39,"37,431"
2040,Male,40,"38,733"
2040,Male,41,"39,935"
2040,Male,42,"41,078"
2040,Male,43,"43,084"
2040,Male,44,"46,054"
2040,Male,45,"46,876"
2040,Male,46,"46,409"
2040,Male,47,"45,485"
2040,Male,48,"44,174"
2040,Male,49,"42,843"
2040,Male,50,"41,698"
2040,Male,51,"40,566"
2040,Male,52,"38,827"
2040,Male,53,"37,685"
2040,Male,54,"38,167"
2040,Male,55,"38,046"
2040,Male,56,"37,216"
2040,Male,57,"36,728"
2040,Male,58,"35,951"
2040,Male,59,"35,816"
2040,Male,60,"34,898"
2040,Male,61,"33,376"
2040,Male,62,"32,084"
2040,Male,63,"31,689"
2040,Male,64,"31,362"
2040,Male,65,"31,013"
2040,Male,66,"29,965"
2040,Male,67,"30,138"
2040,Male,68,"30,176"
2040,Male,69,"31,793"
2040,Male,70,"31,345"
2040,Male,71,"30,538"
2040,Male,72,"29,363"
2040,Male,73,"28,538"
2040,Male,74,"28,581"
2040,Male,75,"29,447"
2040,Male,76,"29,720"
2040,Male,77,"29,793"
2040,Male,78,"27,802"
2040,Male,79,"27,229"
2040,Male,80,"25,616"
2040,Male,81,"23,945"
2040,Male,82,"22,997"
2040,Male,83,"21,218"
2040,Male,84,"20,104"
2040,Male,85,"18,541"
2040,Male,86,"16,892"
2040,Male,87,"15,173"
2040,Male,88,"13,702"
2040,Male,89,"12,342"
2040,Male,90,"11,176"
2040,Male,91,"9,601"
2040,Male,92,"8,589"
2040,Male,93,"7,279"
2040,Male,94,"5,261"
2040,Male,95,"4,159"
2040,Male,96,"3,263"
2040,Male,97,"2,541"
2040,Male,98,"1,940"
2040,Male,99,"1,383"
2040,Male,100+,"3,829"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
2040,Female,0,"23,860"
2040,Female,1,"24,018"
2040,Female,2,"24,191"
2040,Female,3,"24,402"
2040,Female,4,"24,658"
2040,Female,5,"24,944"
2040,Female,6,"25,259"
2040,Female,7,"25,613"
2040,Female,8,"26,017"
2040,Female,9,"26,365"
2040,Female,10,"26,804"
2040,Female,11,"27,157"
2040,Female,12,"27,483"
2040,Female,13,"27,736"
2040,Female,14,"27,958"
2040,Female,15,"28,155"
2040,Female,16,"28,304"
2040,Female,17,"28,414"
2040,Female,18,"28,554"
2040,Female,19,"28,768"
2040,Female,20,"29,039"
2040,Female,21,"29,350"
2040,Female,22,"29,668"
2040,Female,23,"30,047"
2040,Female,24,"30,513"
2040,Female,25,"30,906"
2040,Female,26,"31,370"
2040,Female,27,"32,366"
2040,Female,28,"32,831"
2040,Female,29,"33,743"
2040,Female,30,"34,239"
2040,Female,31,"35,457"
2040,Female,32,"36,226"
2040,Female,33,"36,438"
2040,Female,34,"36,642"
2040,Female,35,"36,902"
2040,Female,36,"37,289"
2040,Female,37,"37,614"
2040,Female,38,"37,712"
2040,Female,39,"38,621"
2040,Female,40,"39,704"
2040,Female,41,"41,187"
2040,Female,42,"42,390"
2040,Female,43,"43,347"
2040,Female,44,"46,014"
2040,Female,45,"46,150"
2040,Female,46,"45,645"
2040,Female,47,"45,110"
2040,Female,48,"44,346"
2040,Female,49,"43,371"
2040,Female,50,"44,074"
2040,Female,51,"42,971"
2040,Female,52,"41,955"
2040,Female,53,"41,275"
2040,Female,54,"41,105"
2040,Female,55,"41,094"
2040,Female,56,"40,508"
2040,Female,57,"40,076"
2040,Female,58,"39,501"
2040,Female,59,"38,447"
2040,Female,60,"37,130"
2040,Female,61,"35,967"
2040,Female,62,"34,819"
2040,Female,63,"34,188"
2040,Female,64,"34,341"
2040,Female,65,"33,947"
2040,Female,66,"33,335"
2040,Female,67,"33,475"
2040,Female,68,"33,514"
2040,Female,69,"35,676"
2040,Female,70,"34,975"
2040,Female,71,"34,634"
2040,Female,72,"33,118"
2040,Female,73,"31,856"
2040,Female,74,"32,587"
2040,Female,75,"33,475"
2040,Female,76,"34,456"
2040,Female,77,"33,896"
2040,Female,78,"32,228"
2040,Female,79,"31,860"
2040,Female,80,"30,578"
2040,Female,81,"28,974"
2040,Female,82,"27,718"
2040,Female,83,"26,042"
2040,Female,84,"24,394"
2040,Female,85,"23,261"
2040,Female,86,"21,249"
2040,Female,87,"19,275"
2040,Female,88,"17,521"
2040,Female,89,"15,873"
2040,Female,90,"14,594"
2040,Female,91,"12,802"
2040,Female,92,"11,496"
2040,Female,93,"10,266"
2040,Female,94,"7,468"
2040,Female,95,"5,916"
2040,Female,96,"4,822"
2040,Female,97,"3,843"
2040,Female,98,"2,761"
2040,Female,99,"2,190"
2040,Female,100+,"5,928"
2041,Male,0,"25,198"
2041,Male,1,"25,336"
2041,Male,2,"25,500"
2041,Male,3,"25,706"
2041,Male,4,"25,957"
2041,Male,5,"26,270"
2041,Male,6,"26,591"
2041,Male,7,"26,952"
2041,Male,8,"27,345"
2041,Male,9,"27,804"
2041,Male,10,"28,211"
2041,Male,11,"28,714"
2041,Male,12,"29,097"
2041,Male,13,"29,445"
2041,Male,14,"29,748"
2041,Male,15,"29,982"
2041,Male,16,"30,185"
2041,Male,17,"30,315"
2041,Male,18,"30,448"
2041,Male,19,"30,642"
2041,Male,20,"30,895"
2041,Male,21,"31,124"
2041,Male,22,"31,384"
2041,Male,23,"31,603"
2041,Male,24,"31,864"
2041,Male,25,"32,228"
2041,Male,26,"32,639"
2041,Male,27,"33,037"
2041,Male,28,"33,865"
2041,Male,29,"34,192"
2041,Male,30,"34,596"
2041,Male,31,"35,937"
2041,Male,32,"36,570"
2041,Male,33,"36,768"
2041,Male,34,"36,791"
2041,Male,35,"36,436"
2041,Male,36,"36,471"
2041,Male,37,"36,889"
2041,Male,38,"37,038"
2041,Male,39,"37,180"
2041,Male,40,"37,812"
2041,Male,41,"39,068"
2041,Male,42,"40,262"
2041,Male,43,"41,392"
2041,Male,44,"43,316"
2041,Male,45,"46,251"
2041,Male,46,"46,979"
2041,Male,47,"46,531"
2041,Male,48,"45,564"
2041,Male,49,"44,192"
2041,Male,50,"42,807"
2041,Male,51,"41,702"
2041,Male,52,"40,538"
2041,Male,53,"38,798"
2041,Male,54,"37,647"
2041,Male,55,"38,157"
2041,Male,56,"38,018"
2041,Male,57,"37,206"
2041,Male,58,"36,686"
2041,Male,59,"35,908"
2041,Male,60,"35,750"
2041,Male,61,"34,814"
2041,Male,62,"33,262"
2041,Male,63,"32,025"
2041,Male,64,"31,555"
2041,Male,65,"31,231"
2041,Male,66,"30,833"
2041,Male,67,"29,805"
2041,Male,68,"29,966"
2041,Male,69,"29,958"
2041,Male,70,"31,532"
2041,Male,71,"31,013"
2041,Male,72,"30,175"
2041,Male,73,"28,969"
2041,Male,74,"28,031"
2041,Male,75,"27,944"
2041,Male,76,"28,775"
2041,Male,77,"28,926"
2041,Male,78,"28,837"
2041,Male,79,"26,782"
2041,Male,80,"26,135"
2041,Male,81,"24,521"
2041,Male,82,"22,829"
2041,Male,83,"21,793"
2041,Male,84,"20,249"
2041,Male,85,"19,004"
2041,Male,86,"17,428"
2041,Male,87,"15,679"
2041,Male,88,"14,075"
2041,Male,89,"12,530"
2041,Male,90,"11,328"
2041,Male,91,"9,914"
2041,Male,92,"8,550"
2041,Male,93,"7,401"
2041,Male,94,"6,290"
2041,Male,95,"4,467"
2041,Male,96,"3,314"
2041,Male,97,"2,697"
2041,Male,98,"2,114"
2041,Male,99,"1,457"
2041,Male,100+,"3,991"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
2041,Female,0,"23,976"
2041,Female,1,"24,112"
2041,Female,2,"24,255"
2041,Female,3,"24,433"
2041,Female,4,"24,651"
2041,Female,5,"24,914"
2041,Female,6,"25,194"
2041,Female,7,"25,518"
2041,Female,8,"25,869"
2041,Female,9,"26,276"
2041,Female,10,"26,616"
2041,Female,11,"27,086"
2041,Female,12,"27,448"
2041,Female,13,"27,746"
2041,Female,14,"28,013"
2041,Female,15,"28,257"
2041,Female,16,"28,448"
2041,Female,17,"28,596"
2041,Female,18,"28,772"
2041,Female,19,"29,010"
2041,Female,20,"29,316"
2041,Female,21,"29,653"
2041,Female,22,"30,029"
2041,Female,23,"30,394"
2041,Female,24,"30,882"
2041,Female,25,"31,379"
2041,Female,26,"31,771"
2041,Female,27,"32,245"
2041,Female,28,"33,241"
2041,Female,29,"33,751"
2041,Female,30,"34,641"
2041,Female,31,"35,133"
2041,Female,32,"36,299"
2041,Female,33,"37,012"
2041,Female,34,"37,129"
2041,Female,35,"37,235"
2041,Female,36,"37,443"
2041,Female,37,"37,787"
2041,Female,38,"38,059"
2041,Female,39,"38,157"
2041,Female,40,"39,036"
2041,Female,41,"40,107"
2041,Female,42,"41,551"
2041,Female,43,"42,734"
2041,Female,44,"43,630"
2041,Female,45,"46,317"
2041,Female,46,"46,376"
2041,Female,47,"45,872"
2041,Female,48,"45,312"
2041,Female,49,"44,496"
2041,Female,50,"43,511"
2041,Female,51,"44,194"
2041,Female,52,"43,087"
2041,Female,53,"42,027"
2041,Female,54,"41,394"
2041,Female,55,"41,219"
2041,Female,56,"41,170"
2041,Female,57,"40,566"
2041,Female,58,"40,153"
2041,Female,59,"39,588"
2041,Female,60,"38,499"
2041,Female,61,"37,205"
2041,Female,62,"36,020"
2041,Female,63,"34,823"
2041,Female,64,"34,174"
2041,Female,65,"34,323"
2041,Female,66,"33,927"
2041,Female,67,"33,305"
2041,Female,68,"33,383"
2041,Female,69,"33,380"
2041,Female,70,"35,408"
2041,Female,71,"34,679"
2041,Female,72,"34,344"
2041,Female,73,"32,813"
2041,Female,74,"31,481"
2041,Female,75,"32,149"
2041,Female,76,"32,883"
2041,Female,77,"33,856"
2041,Female,78,"33,236"
2041,Female,79,"31,493"
2041,Female,80,"31,047"
2041,Female,81,"29,622"
2041,Female,82,"28,024"
2041,Female,83,"26,687"
2041,Female,84,"25,016"
2041,Female,85,"23,454"
2041,Female,86,"22,219"
2041,Female,87,"20,133"
2041,Female,88,"18,129"
2041,Female,89,"16,157"
2041,Female,90,"14,669"
2041,Female,91,"13,284"
2041,Female,92,"11,543"
2041,Female,93,"10,253"
2041,Female,94,"9,002"
2041,Female,95,"6,328"
2041,Female,96,"4,902"
2041,Female,97,"4,030"
2041,Female,98,"2,988"
2041,Female,99,"2,232"
2041,Female,100+,"6,224"
2042,Male,0,"25,337"
2042,Male,1,"25,458"
2042,Male,2,"25,598"
2042,Male,3,"25,774"
2042,Male,4,"25,988"
2042,Male,5,"26,263"
2042,Male,6,"26,560"
2042,Male,7,"26,884"
2042,Male,8,"27,245"
2042,Male,9,"27,649"
2042,Male,10,"28,117"
2042,Male,11,"28,516"
2042,Male,12,"29,022"
2042,Male,13,"29,408"
2042,Male,14,"29,759"
2042,Male,15,"30,041"
2042,Male,16,"30,292"
2042,Male,17,"30,465"
2042,Male,18,"30,639"
2042,Male,19,"30,872"
2042,Male,20,"31,148"
2042,Male,21,"31,412"
2042,Male,22,"31,701"
2042,Male,23,"31,982"
2042,Male,24,"32,233"
2042,Male,25,"32,613"
2042,Male,26,"32,957"
2042,Male,27,"33,412"
2042,Male,28,"33,829"
2042,Male,29,"34,606"
2042,Male,30,"34,906"
2042,Male,31,"35,264"
2042,Male,32,"36,544"
2042,Male,33,"37,109"
2042,Male,34,"37,308"
2042,Male,35,"37,297"
2042,Male,36,"36,913"
2042,Male,37,"36,921"
2042,Male,38,"37,285"
2042,Male,39,"37,448"
2042,Male,40,"37,560"
2042,Male,41,"38,148"
2042,Male,42,"39,396"
2042,Male,43,"40,576"
2042,Male,44,"41,625"
2042,Male,45,"43,516"
2042,Male,46,"46,355"
2042,Male,47,"47,099"
2042,Male,48,"46,608"
2042,Male,49,"45,577"
2042,Male,50,"44,151"
2042,Male,51,"42,808"
2042,Male,52,"41,670"
2042,Male,53,"40,502"
2042,Male,54,"38,755"
2042,Male,55,"37,638"
2042,Male,56,"38,128"
2042,Male,57,"38,003"
2042,Male,58,"37,161"
2042,Male,59,"36,639"
2042,Male,60,"35,840"
2042,Male,61,"35,660"
2042,Male,62,"34,689"
2042,Male,63,"33,195"
2042,Male,64,"31,888"
2042,Male,65,"31,422"
2042,Male,66,"31,048"
2042,Male,67,"30,664"
2042,Male,68,"29,636"
2042,Male,69,"29,750"
2042,Male,70,"29,720"
2042,Male,71,"31,197"
2042,Male,72,"30,643"
2042,Male,73,"29,768"
2042,Male,74,"28,452"
2042,Male,75,"27,407"
2042,Male,76,"27,309"
2042,Male,77,"28,007"
2042,Male,78,"27,999"
2042,Male,79,"27,777"
2042,Male,80,"25,707"
2042,Male,81,"25,017"
2042,Male,82,"23,377"
2042,Male,83,"21,634"
2042,Male,84,"20,797"
2042,Male,85,"19,141"
2042,Male,86,"17,864"
2042,Male,87,"16,178"
2042,Male,88,"14,545"
2042,Male,89,"12,871"
2042,Male,90,"11,500"
2042,Male,91,"10,049"
2042,Male,92,"8,829"
2042,Male,93,"7,368"
2042,Male,94,"6,395"
2042,Male,95,"5,340"
2042,Male,96,"3,558"
2042,Male,97,"2,739"
2042,Male,98,"2,244"
2042,Male,99,"1,588"
2042,Male,100+,"4,172"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
2042,Female,0,"24,108"
2042,Female,1,"24,228"
2042,Female,2,"24,348"
2042,Female,3,"24,497"
2042,Female,4,"24,680"
2042,Female,5,"24,907"
2042,Female,6,"25,165"
2042,Female,7,"25,453"
2042,Female,8,"25,775"
2042,Female,9,"26,127"
2042,Female,10,"26,526"
2042,Female,11,"26,897"
2042,Female,12,"27,376"
2042,Female,13,"27,711"
2042,Female,14,"28,023"
2042,Female,15,"28,312"
2042,Female,16,"28,549"
2042,Female,17,"28,739"
2042,Female,18,"28,954"
2042,Female,19,"29,227"
2042,Female,20,"29,556"
2042,Female,21,"29,929"
2042,Female,22,"30,332"
2042,Female,23,"30,755"
2042,Female,24,"31,228"
2042,Female,25,"31,747"
2042,Female,26,"32,244"
2042,Female,27,"32,645"
2042,Female,28,"33,119"
2042,Female,29,"34,161"
2042,Female,30,"34,649"
2042,Female,31,"35,534"
2042,Female,32,"35,973"
2042,Female,33,"37,084"
2042,Female,34,"37,702"
2042,Female,35,"37,722"
2042,Female,36,"37,776"
2042,Female,37,"37,940"
2042,Female,38,"38,231"
2042,Female,39,"38,503"
2042,Female,40,"38,572"
2042,Female,41,"39,438"
2042,Female,42,"40,470"
2042,Female,43,"41,894"
2042,Female,44,"43,017"
2042,Female,45,"43,934"
2042,Female,46,"46,543"
2042,Female,47,"46,602"
2042,Female,48,"46,073"
2042,Female,49,"45,461"
2042,Female,50,"44,634"
2042,Female,51,"43,631"
2042,Female,52,"44,308"
2042,Female,53,"43,156"
2042,Female,54,"42,144"
2042,Female,55,"41,507"
2042,Female,56,"41,294"
2042,Female,57,"41,225"
2042,Female,58,"40,641"
2042,Female,59,"40,238"
2042,Female,60,"39,636"
2042,Female,61,"38,568"
2042,Female,62,"37,252"
2042,Female,63,"36,017"
2042,Female,64,"34,805"
2042,Female,65,"34,157"
2042,Female,66,"34,301"
2042,Female,67,"33,893"
2042,Female,68,"33,215"
2042,Female,69,"33,250"
2042,Female,70,"33,136"
2042,Female,71,"35,107"
2042,Female,72,"34,389"
2042,Female,73,"34,025"
2042,Female,74,"32,424"
2042,Female,75,"31,060"
2042,Female,76,"31,583"
2042,Female,77,"32,312"
2042,Female,78,"33,197"
2042,Female,79,"32,477"
2042,Female,80,"30,689"
2042,Female,81,"30,075"
2042,Female,82,"28,649"
2042,Female,83,"26,982"
2042,Female,84,"25,636"
2042,Female,85,"24,052"
2042,Female,86,"22,403"
2042,Female,87,"21,052"
2042,Female,88,"18,936"
2042,Female,89,"16,717"
2042,Female,90,"14,932"
2042,Female,91,"13,353"
2042,Female,92,"11,979"
2042,Female,93,"10,295"
2042,Female,94,"8,991"
2042,Female,95,"7,628"
2042,Female,96,"5,244"
2042,Female,97,"4,097"
2042,Female,98,"3,134"
2042,Female,99,"2,416"
2042,Female,100+,"6,484"
2043,Male,0,"25,487"
2043,Male,1,"25,597"
2043,Male,2,"25,719"
2043,Male,3,"25,872"
2043,Male,4,"26,056"
2043,Male,5,"26,294"
2043,Male,6,"26,552"
2043,Male,7,"26,853"
2043,Male,8,"27,177"
2043,Male,9,"27,549"
2043,Male,10,"27,961"
2043,Male,11,"28,421"
2043,Male,12,"28,824"
2043,Male,13,"29,333"
2043,Male,14,"29,722"
2043,Male,15,"30,051"
2043,Male,16,"30,351"
2043,Male,17,"30,573"
2043,Male,18,"30,790"
2043,Male,19,"31,063"
2043,Male,20,"31,378"
2043,Male,21,"31,665"
2043,Male,22,"31,988"
2043,Male,23,"32,298"
2043,Male,24,"32,611"
2043,Male,25,"32,981"
2043,Male,26,"33,341"
2043,Male,27,"33,730"
2043,Male,28,"34,204"
2043,Male,29,"34,570"
2043,Male,30,"35,319"
2043,Male,31,"35,573"
2043,Male,32,"35,870"
2043,Male,33,"37,082"
2043,Male,34,"37,649"
2043,Male,35,"37,813"
2043,Male,36,"37,772"
2043,Male,37,"37,362"
2043,Male,38,"37,317"
2043,Male,39,"37,695"
2043,Male,40,"37,827"
2043,Male,41,"37,896"
2043,Male,42,"38,476"
2043,Male,43,"39,710"
2043,Male,44,"40,809"
2043,Male,45,"41,827"
2043,Male,46,"43,625"
2043,Male,47,"46,475"
2043,Male,48,"47,174"
2043,Male,49,"46,618"
2043,Male,50,"45,530"
2043,Male,51,"44,146"
2043,Male,52,"42,771"
2043,Male,53,"41,629"
2043,Male,54,"40,451"
2043,Male,55,"38,741"
2043,Male,56,"37,611"
2043,Male,57,"38,112"
2043,Male,58,"37,953"
2043,Male,59,"37,110"
2043,Male,60,"36,566"
2043,Male,61,"35,750"
2043,Male,62,"35,528"
2043,Male,63,"34,613"
2043,Male,64,"33,047"
2043,Male,65,"31,751"
2043,Male,66,"31,237"
2043,Male,67,"30,876"
2043,Male,68,"30,485"
2043,Male,69,"29,424"
2043,Male,70,"29,515"
2043,Male,71,"29,410"
2043,Male,72,"30,825"
2043,Male,73,"30,228"
2043,Male,74,"29,236"
2043,Male,75,"27,819"
2043,Male,76,"26,786"
2043,Male,77,"26,583"
2043,Male,78,"27,111"
2043,Male,79,"26,971"
2043,Male,80,"26,661"
2043,Male,81,"24,607"
2043,Male,82,"23,850"
2043,Male,83,"22,152"
2043,Male,84,"20,645"
2043,Male,85,"19,659"
2043,Male,86,"17,992"
2043,Male,87,"16,582"
2043,Male,88,"15,008"
2043,Male,89,"13,301"
2043,Male,90,"11,813"
2043,Male,91,"10,202"
2043,Male,92,"8,948"
2043,Male,93,"7,608"
2043,Male,94,"6,366"
2043,Male,95,"5,429"
2043,Male,96,"4,253"
2043,Male,97,"2,941"
2043,Male,98,"2,279"
2043,Male,99,"1,685"
2043,Male,100+,"4,411"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
2043,Female,0,"24,251"
2043,Female,1,"24,359"
2043,Female,2,"24,464"
2043,Female,3,"24,590"
2043,Female,4,"24,745"
2043,Female,5,"24,937"
2043,Female,6,"25,157"
2043,Female,7,"25,423"
2043,Female,8,"25,709"
2043,Female,9,"26,032"
2043,Female,10,"26,378"
2043,Female,11,"26,807"
2043,Female,12,"27,188"
2043,Female,13,"27,639"
2043,Female,14,"27,988"
2043,Female,15,"28,322"
2043,Female,16,"28,605"
2043,Female,17,"28,841"
2043,Female,18,"29,098"
2043,Female,19,"29,409"
2043,Female,20,"29,774"
2043,Female,21,"30,169"
2043,Female,22,"30,608"
2043,Female,23,"31,057"
2043,Female,24,"31,589"
2043,Female,25,"32,093"
2043,Female,26,"32,611"
2043,Female,27,"33,117"
2043,Female,28,"33,518"
2043,Female,29,"34,038"
2043,Female,30,"35,057"
2043,Female,31,"35,541"
2043,Female,32,"36,374"
2043,Female,33,"36,758"
2043,Female,34,"37,773"
2043,Female,35,"38,294"
2043,Female,36,"38,261"
2043,Female,37,"38,272"
2043,Female,38,"38,384"
2043,Female,39,"38,674"
2043,Female,40,"38,917"
2043,Female,41,"38,974"
2043,Female,42,"39,802"
2043,Female,43,"40,814"
2043,Female,44,"42,178"
2043,Female,45,"43,320"
2043,Female,46,"44,162"
2043,Female,47,"46,767"
2043,Female,48,"46,802"
2043,Female,49,"46,220"
2043,Female,50,"45,596"
2043,Female,51,"44,752"
2043,Female,52,"43,745"
2043,Female,53,"44,373"
2043,Female,54,"43,270"
2043,Female,55,"42,255"
2043,Female,56,"41,581"
2043,Female,57,"41,349"
2043,Female,58,"41,298"
2043,Female,59,"40,724"
2043,Female,60,"40,283"
2043,Female,61,"39,700"
2043,Female,62,"38,609"
2043,Female,63,"37,241"
2043,Female,64,"35,991"
2043,Female,65,"34,783"
2043,Female,66,"34,135"
2043,Female,67,"34,265"
2043,Female,68,"33,798"
2043,Female,69,"33,082"
2043,Female,70,"33,007"
2043,Female,71,"32,860"
2043,Female,72,"34,812"
2043,Female,73,"34,069"
2043,Female,74,"33,620"
2043,Female,75,"31,989"
2043,Female,76,"30,514"
2043,Female,77,"31,036"
2043,Female,78,"31,686"
2043,Female,79,"32,438"
2043,Female,80,"31,647"
2043,Female,81,"29,729"
2043,Female,82,"29,087"
2043,Female,83,"27,583"
2043,Female,84,"25,918"
2043,Female,85,"24,646"
2043,Female,86,"22,974"
2043,Female,87,"21,226"
2043,Female,88,"19,800"
2043,Female,89,"17,461"
2043,Female,90,"15,449"
2043,Female,91,"13,592"
2043,Female,92,"12,040"
2043,Female,93,"10,684"
2043,Female,94,"9,028"
2043,Female,95,"7,619"
2043,Female,96,"6,321"
2043,Female,97,"4,382"
2043,Female,98,"3,186"
2043,Female,99,"2,533"
2043,Female,100+,"6,824"
2044,Male,0,"25,639"
2044,Male,1,"25,743"
2044,Male,2,"25,854"
2044,Male,3,"25,989"
2044,Male,4,"26,149"
2044,Male,5,"26,356"
2044,Male,6,"26,579"
2044,Male,7,"26,840"
2044,Male,8,"27,140"
2044,Male,9,"27,475"
2044,Male,10,"27,855"
2044,Male,11,"28,260"
2044,Male,12,"28,723"
2044,Male,13,"29,128"
2044,Male,14,"29,640"
2044,Male,15,"30,007"
2044,Male,16,"30,354"
2044,Male,17,"30,625"
2044,Male,18,"30,892"
2044,Male,19,"31,208"
2044,Male,20,"31,564"
2044,Male,21,"31,891"
2044,Male,22,"32,237"
2044,Male,23,"32,581"
2044,Male,24,"32,922"
2044,Male,25,"33,350"
2044,Male,26,"33,699"
2044,Male,27,"34,101"
2044,Male,28,"34,507"
2044,Male,29,"34,930"
2044,Male,30,"35,268"
2044,Male,31,"35,972"
2044,Male,32,"36,167"
2044,Male,33,"36,398"
2044,Male,34,"37,612"
2044,Male,35,"38,144"
2044,Male,36,"38,279"
2044,Male,37,"38,213"
2044,Male,38,"37,750"
2044,Male,39,"37,720"
2044,Male,40,"38,068"
2044,Male,41,"38,158"
2044,Male,42,"38,220"
2044,Male,43,"38,787"
2044,Male,44,"39,942"
2044,Male,45,"41,009"
2044,Male,46,"41,938"
2044,Male,47,"43,749"
2044,Male,48,"46,550"
2044,Male,49,"47,182"
2044,Male,50,"46,567"
2044,Male,51,"45,522"
2044,Male,52,"44,107"
2044,Male,53,"42,728"
2044,Male,54,"41,574"
2044,Male,55,"40,431"
2044,Male,56,"38,710"
2044,Male,57,"37,598"
2044,Male,58,"38,061"
2044,Male,59,"37,897"
2044,Male,60,"37,034"
2044,Male,61,"36,471"
